PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC
6979548,69,PRODUCE,Private,NUTS
6979550,194,GROCERY,National,DINNER MXS:DRY
6979551,584,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS
6979570,1856,DRUG GM,National,PLASTIC HOUSEWARES
6979573,1758,DRUG GM,National,MAGAZINE
6979577,69,GROCERY,Private,CONVENIENT BRKFST/WHLSM SNACKS
6979578,69,GROCERY,Private,COFFEE
6979579,69,GROCERY,Private,COFFEE
6979581,584,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS
6979585,5229,NUTRITION,National,FITNESS&DIET
6979594,2150,GROCERY,National,BAG SNACKS
6979595,6046,DRUG GM,National,PREPAID WIRELESS&ACCESSORIES
6979603,2134,DRUG GM,National,BOOKSTORE
6979609,2091,DRUG GM,National,CANDLES/ACCESSORIES
6979610,2091,DRUG GM,National,CANDLES/ACCESSORIES
6979613,5856,DRUG GM,National,VITAMINS
6979616,1968,DRUG GM,National,MAGAZINE
6979618,1856,DRUG GM,National,PLASTIC HOUSEWARES
6979625,194,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS
6979626,194,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS
6979627,584,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS
6979631,4696,MEAT,National,BEEF
6979634,5879,GROCERY,National,COFFEE
6979648,1956,DRUG GM,National,VITAMINS
6979651,2091,DRUG GM,National,CANDLES/ACCESSORIES
6979652,2091,DRUG GM,National,CANDLES/ACCESSORIES
6979653,2091,DRUG GM,National,CANDLES/ACCESSORIES
6979655,6140,PRODUCE,National,MELONS
6979660,1694,DRUG GM,National,PLASTIC HOUSEWARES
6979664,5438,DRUG GM,National,SPRING/SUMMER SEASONAL
6979665,794,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS
6979671,6057,DRUG GM,National,AUTOMOTIVE PRODUCTS
6979673,5412,DRUG GM,National,INFANT FORMULA
6979675,5879,GROCERY,National,COFFEE
6979695,1694,DRUG GM,National,PLASTIC HOUSEWARES
6979696,1694,DRUG GM,National,PLASTIC HOUSEWARES
6979697,5691,NUTRITION,National,NON EDIBLE PRODUCTS
6979700,673,FLORAL,National,FLORAL-FOLIAGE PLANTS
6979704,1694,DRUG GM,National,PLASTIC HOUSEWARES
6979709,1023,GROCERY,National,HOT CEREAL
6979715,1645,GROCERY,National,DRY BN/VEG/POTATO/RICE
6979716,1788,DRUG GM,National,DOMESTIC GOODS
6979717,456,GROCERY,National,COFFEE
6979718,456,GROCERY,National,COFFEE
6979719,1530,GROCERY,National,ICE CREAM/MILK/SHERBTS
6979723,1956,DRUG GM,National,VITAMINS
6979737,2091,DRUG GM,National,CANDLES/ACCESSORIES
6979738,2091,DRUG GM,National,CANDLES/ACCESSORIES
6979739,5856,DRUG GM,National,VITAMINS
6979741,194,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS
6979749,328,DELI,National,SNACKS
6979753,170,GROCERY,National,CANNED JUICES
6979756,69,DRUG GM,Private,INFANT FORMULA
6979758,869,GROCERY,National,DRY BN/VEG/POTATO/RICE
6979771,2150,GROCERY,National,BAG SNACKS
6979772,1856,DRUG GM,National,PLASTIC HOUSEWARES
6979773,869,GROCERY,National,DRY BN/VEG/POTATO/RICE
6979775,456,GROCERY,National,COFFEE
6979781,2024,GROCERY,National,COFFEE
6979786,69,MEAT,Private,PORK
6979792,2091,DRUG GM,National,CANDLES/ACCESSORIES
6979801,584,GROCERY,National,HOT CEREAL
6979803,584,GROCERY,National,HOT CEREAL
6979806,764,DRUG GM,National,FEMININE HYGIENE
6979808,584,GROCERY,National,HOT CEREAL
6979810,69,GROCERY,Private,DRY BN/VEG/POTATO/RICE
6979811,177,DRUG GM,National,INFANT FORMULA
6979812,194,GROCERY,National,DINNER MXS:DRY
6979818,5229,NUTRITION,National,FITNESS&DIET
6979820,5879,GROCERY,National,COFFEE
6979821,5879,GROCERY,National,COFFEE
6980078,1645,GROCERY,National,DRY BN/VEG/POTATO/RICE
6980096,794,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS
6980205,1005,GROCERY,National,REFRGRATD JUICES/DRNKS
6980358,869,GROCERY,National,DRY BN/VEG/POTATO/RICE
6980600,436,GROCERY,National,REFRGRATD JUICES/DRNKS
6980606,5394,GROCERY,National,FROZEN PIE/DESSERTS
6980657,794,GROCERY,National,COLD CEREAL
6980784,194,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS
6980877,436,GROCERY,National,REFRGRATD JUICES/DRNKS
6981133,1604,GROCERY,National,BAG SNACKS
6981226,26,DRUG GM,National,DIETARY AID PRODUCTS
6981246,69,GROCERY,Private,SPICES & EXTRACTS
6981264,304,PASTRY,National,BREAKFAST SWEETS
6981265,194,GROCERY,National,DRY BN/VEG/POTATO/RICE
6981317,1194,GROCERY,National,REFRGRATD JUICES/DRNKS
6981411,436,GROCERY,National,REFRGRATD JUICES/DRNKS
6981521,869,GROCERY,National,DRY BN/VEG/POTATO/RICE
6981609,181,GROCERY,National,DRY BN/VEG/POTATO/RICE
6981661,869,GROCERY,National,DRY BN/VEG/POTATO/RICE
6981856,69,GROCERY,Private,CONVENIENT BRKFST/WHLSM SNACKS
6981942,26,DRUG GM,National,DIETARY AID PRODUCTS
6981969,436,GROCERY,National,REFRGRATD JUICES/DRNKS
6982043,1645,GROCERY,National,DRY BN/VEG/POTATO/RICE
6982117,869,GROCERY,National,DRY BN/VEG/POTATO/RICE
6982126,5250,GROCERY,National,DOG FOODS
6982313,436,GROCERY,National,REFRGRATD JUICES/DRNKS
6982327,1194,GROCERY,National,REFRGRATD JUICES/DRNKS
6982429,5423,MEAT-PCKGD,National,HOT DOGS
6982476,69,DELI,Private,SALADS/DIPS
6982788,103,GROCERY,National,SOFT DRINKS
6982875,69,DELI,Private,SALADS/DIPS
6983017,1046,GROCERY,National,COLD CEREAL
6983025,1046,GROCERY,National,COLD CEREAL
6983062,436,GROCERY,National,REFRGRATD JUICES/DRNKS
6983070,2685,DRUG GM,National,ANALGESICS
6983174,69,MEAT-PCKGD,Private,LUNCHMEAT
6983196,69,DELI,Private,SALADS/DIPS
6983200,69,DELI,Private,SALADS/DIPS
6983450,69,DELI,Private,SALADS/DIPS
6983480,194,GROCERY,National,DINNER MXS:DRY
6983506,69,DELI,Private,SALADS/DIPS
6983512,584,GROCERY,National,HOT CEREAL
6985345,103,GROCERY,National,SOFT DRINKS
6985573,5423,MEAT,National,BEEF
6985663,103,GROCERY,National,SOFT DRINKS
6986383,436,GROCERY,National,REFRGRATD JUICES/DRNKS
6987142,5593,GROCERY,National,WAREHOUSE SNACKS
6987230,194,GROCERY,National,DINNER MXS:DRY
6987379,5593,GROCERY,National,WAREHOUSE SNACKS
6990711,194,GROCERY,National,DINNER MXS:DRY
6995067,69,GROCERY,Private,PAPER TOWELS
7001869,823,GROCERY,National,BAKED SWEET GOODS
7001879,851,DRUG GM,National,BATTERIES
7003294,1815,MEAT,National,CHICKEN
7004318,2,GROCERY,National,BOTTLE DEPOSITS
7004319,2,GROCERY,National,BOTTLE DEPOSITS
7007858,320,GROCERY,National,FRZN MEAT/MEAT DINNERS
7013462,1107,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES
7017578,5540,SEAFOOD-PCKGD,National,SEAFOOD-FRESH
7023883,857,DRUG GM,National,CANDY - CHECKLANE
7023884,857,DRUG GM,National,CANDY - CHECKLANE
7023908,958,COSMETICS,National,MAKEUP AND TREATMENT
7024405,2292,GROCERY,National,WATER - CARBONATED/FLVRD DRINK
7024487,693,DRUG GM,National,CANDY - PACKAGED
7024661,794,GROCERY,National,COLD CEREAL
7024775,2,RESTAURANT,National,COFFEE SHOP
7024806,397,MEAT-PCKGD,National,FROZEN MEAT
7024814,2100,PRODUCE,National,POPCORN
7024816,5835,GROCERY,National,SNACK NUTS
7024828,5691,NUTRITION,National,NON EDIBLE PRODUCTS
7024830,1838,GROCERY,National,BAKED BREAD/BUNS/ROLLS
7024843,239,GROCERY,National,BEERS/ALES
7024844,5593,GROCERY,National,WAREHOUSE SNACKS
7024845,2531,GROCERY,National,IMPORTED WINE
7024847,103,GROCERY,National,SOFT DRINKS
7024848,5691,NUTRITION,National,NON EDIBLE PRODUCTS
7024853,69,GROCERY,Private,FD WRAPS/BAGS/TRSH BG
7024866,794,GROCERY,National,COLD CEREAL
7024868,69,MEAT,Private,PORK
7024870,5058,DRUG GM,National,HAIR CARE PRODUCTS
7024871,69,DELI,Private,SALADS/DIPS
7024874,69,MEAT,Private,PORK
7024875,159,GROCERY,National,COOKIES/CONES
7024878,69,DELI,Private,SALADS/DIPS
7024905,544,GROCERY,National,BAG SNACKS
7024916,539,DRUG GM,National,CIGARETTES
7024927,69,DELI,Private,SALADS/DIPS
7024940,2135,DELI,National,SERVICE BEVERAGE
7024946,574,PASTRY,National,BREAKFAST SWEETS
7024954,6178,DRUG GM,National,KITCHEN GADGETS
7024966,69,MEAT,Private,PORK
7024967,574,PASTRY,National,BREAKFAST SWEETS
7024975,5423,GROCERY,National,BAKED BREAD/BUNS/ROLLS
7024977,5423,MEAT,National,BEEF
7024978,5423,MEAT,National,BEEF
7024984,6082,PRODUCE,National,BERRIES
7024990,6082,PRODUCE,National,BERRIES
7024992,1075,GROCERY,National,CRACKERS/MISC BKD FD
7024993,1075,GROCERY,National,CRACKERS/MISC BKD FD
7025033,5691,NUTRITION,National,NON EDIBLE PRODUCTS
7025035,5691,NUTRITION,National,NON EDIBLE PRODUCTS
7025044,2100,PRODUCE,National,POPCORN
7025046,2100,PRODUCE,National,POPCORN
7025047,69,GROCERY,Private,BAKED BREAD/BUNS/ROLLS
7025048,5423,GROCERY,National,BAKED BREAD/BUNS/ROLLS
7025052,5691,NUTRITION,National,NON EDIBLE PRODUCTS
7025053,851,DRUG GM,National,BATTERIES
7025054,851,DRUG GM,National,BATTERIES
7025061,2461,GROCERY,National,IMPORTED WINE
7025063,5691,NUTRITION,National,NON EDIBLE PRODUCTS
7025068,5691,NUTRITION,National,NON EDIBLE PRODUCTS
7025086,673,FLORAL,National,FLORAL-FLOWERING PLANTS
7025088,2100,PRODUCE,National,POPCORN
7025090,5691,NUTRITION,National,NON EDIBLE PRODUCTS
7025094,1208,GROCERY,National,WATER - CARBONATED/FLVRD DRINK
7025095,673,FLORAL,National,FLORAL-FOLIAGE PLANTS
7025101,5691,NUTRITION,National,NON EDIBLE PRODUCTS
7025105,5691,NUTRITION,National,NON EDIBLE PRODUCTS
7025106,1838,GROCERY,National,BAKED BREAD/BUNS/ROLLS
7025114,1838,GROCERY,National,BAKED BREAD/BUNS/ROLLS
7025125,2100,PRODUCE,National,POPCORN
7025150,5593,GROCERY,National,WAREHOUSE SNACKS
7025161,236,GROCERY,National,REFRGRATD DOUGH PRODUCTS
7025164,150,GROCERY,National,FD WRAPS/BAGS/TRSH BG
7025170,140,DRUG GM,National,VALENTINE
7025171,1660,DRUG GM,National,MAGAZINE
7025178,2472,GROCERY,National,DOMESTIC WINE
7025183,1063,DRUG GM,National,AUDIO/VIDEO PRODUCTS
7025186,159,GROCERY,National,CRACKERS/MISC BKD FD
7025189,2100,PRODUCE,National,POPCORN
7025193,69,MEAT,Private,PORK
7025196,69,MEAT,Private,PORK
7025202,69,DELI,Private,SALADS/DIPS
7025203,1094,MEAT-PCKGD,National,LUNCHMEAT
7025204,69,DELI,Private,SALADS/DIPS
7025225,1968,DRUG GM,National,MAGAZINE
7025248,436,GROCERY,National,REFRGRATD JUICES/DRNKS
7025249,1075,GROCERY,National,CRACKERS/MISC BKD FD
7025250,1075,GROCERY,National,COOKIES/CONES
7025260,539,DRUG GM,National,CIGARETTES
7025275,693,DRUG GM,National,CANDY - PACKAGED
7025308,159,GROCERY,National,CRACKERS/MISC BKD FD
7025309,5193,DRUG GM,National,APPAREL
7025323,1094,MEAT-PCKGD,National,LUNCHMEAT
7025326,1075,GROCERY,National,COOKIES/CONES
7025339,1490,MISC. TRANS.,National,NO COMMODITY DESCRIPTION
7025356,306,GROCERY,National,BAG SNACKS
7025362,69,DELI,Private,SALADS/DIPS
7025363,693,DRUG GM,National,CANDY - PACKAGED
7025365,1075,GROCERY,National,CRACKERS/MISC BKD FD
7025372,1604,GROCERY,National,BAG SNACKS
7025377,693,DRUG GM,National,CANDY - PACKAGED
7025393,69,MEAT,Private,PORK
7025394,574,PASTRY,National,BREAKFAST SWEETS
7025441,2417,GROCERY,National,DOMESTIC WINE
7025447,1046,GROCERY,National,DRY MIX DESSERTS
7025490,794,GROCERY,National,COLD CEREAL
7025491,1942,DRUG GM,National,SOAP - LIQUID & BAR
7025496,69,DELI,Private,SALADS/DIPS
7025500,1758,DRUG GM,National,MAGAZINE
7025517,69,DELI,Private,SALADS/DIPS
7025520,883,DRUG GM,National,DIETARY AID PRODUCTS
7025521,69,PASTRY,Private,COOKIES
7025922,69,GROCERY,Private,BAKED BREAD/BUNS/ROLLS
7025956,2400,NUTRITION,National,REFRIGERATED
7026105,5744,GROCERY,National,SOFT DRINKS
7026134,1075,GROCERY,National,CRACKERS/MISC BKD FD
7026312,1075,GROCERY,National,COOKIES/CONES
7026550,69,PASTRY,Private,COOKIES
7027107,1660,DRUG GM,National,MAGAZINE
7027175,693,DRUG GM,National,CANDY - PACKAGED
7027251,5724,PRODUCE,National,VEGETABLES - ALL OTHERS
7027401,693,DRUG GM,National,CANDY - PACKAGED
7027574,69,DRUG GM,Private,COLD AND FLU
7027577,794,GROCERY,National,COLD CEREAL
7027638,2105,GROCERY,National,CANNED JUICES
7027832,6082,PRODUCE,National,BERRIES
7027871,2198,GROCERY,National,BAKED BREAD/BUNS/ROLLS
7028284,693,DRUG GM,National,CANDY - PACKAGED
7028609,1094,MEAT-PCKGD,National,LUNCHMEAT
7029395,560,GROCERY,National,SNACK NUTS
7029594,2379,PRODUCE,National,POPCORN
7029671,136,GROCERY,National,DOG FOODS
7029820,1075,GROCERY,National,CRACKERS/MISC BKD FD
7029873,69,PASTRY,Private,ROLLS
7030000,969,GROCERY,National,SNACK NUTS
7033739,869,GROCERY,National,DRY BN/VEG/POTATO/RICE
7038797,69,MEAT-PCKGD,Private,HOT DOGS
7044860,1039,GROCERY,National,FROZEN PIZZA
7046295,1333,DRUG GM,National,COFFEE FILTERS
7047906,1425,MEAT-PCKGD,National,BACON
7054903,69,DRUG GM,Private,ELECTRICAL SUPPPLIES
7055461,136,GROCERY,National,DOG FOODS
7055464,136,GROCERY,National,DOG FOODS
7057580,397,MEAT-PCKGD,National,BACON
7058213,499,GROCERY,National,DRY MIX DESSERTS
7065001,1046,GROCERY,National,COLD CEREAL
7067690,5121,MISC. TRANS.,National,NO COMMODITY DESCRIPTION
7071201,1578,DRUG GM,National,MAGAZINE
7080361,6236,NUTRITION,National,CONDIMENTS
7082596,69,PASTRY,Private,ROLLS
7082636,69,DRUG GM,Private,ANALGESICS
7082640,69,DRUG GM,Private,ANALGESICS
7082643,69,DRUG GM,Private,ANALGESICS
7082682,69,DRUG GM,Private,ANALGESICS
7082741,69,DELI,Private,SALADS/DIPS
7083587,177,DRUG GM,National,BABY FOODS
7083589,177,DRUG GM,National,BABY FOODS
7084880,366,FLORAL,National,FLORAL-FOLIAGE PLANTS
7085339,417,DRUG GM,National,ORAL HYGIENE PRODUCTS
7086210,544,GROCERY,National,SNACK NUTS
7086470,4762,MEAT,National,PORK
7086524,4867,MEAT,National,PORK
7086664,4951,DRUG GM,National,ANALGESICS
7086668,4951,DRUG GM,National,ANALGESICS
7086669,4951,DRUG GM,National,ANALGESICS
7086675,4951,DRUG GM,National,ANALGESICS
7086848,5032,DRUG GM,National,ANALGESICS
7086851,5032,DRUG GM,National,ANALGESICS
7086943,5033,DRUG GM,National,ANALGESICS
7087072,654,GROCERY,National,BAG SNACKS
7087073,654,GROCERY,National,BAG SNACKS
7087290,693,DRUG GM,National,CANDY - PACKAGED
7087300,697,GROCERY,National,BEERS/ALES
7087364,720,GROCERY,National,DISHWASH DETERGENTS
7091425,965,DRUG GM,National,FEMININE HYGIENE
7092255,1091,DRUG GM,National,CHARCOAL AND LIGHTER FLUID
7092682,1156,DRUG GM,National,DEODORANTS
7092683,1156,DRUG GM,National,DEODORANTS
7093322,1278,GROCERY,National,SPICES & EXTRACTS
7097610,1433,DELI,National,CHEESES
7098352,1633,PRODUCE,National,SALAD MIX
7098353,1633,PRODUCE,National,SALAD MIX
7098354,1633,PRODUCE,National,SALAD MIX
7098358,1633,PRODUCE,National,SALAD MIX
7099176,1722,GROCERY,National,FROZEN PIZZA
7100160,1842,GROCERY,National,SNACK NUTS
7100287,5680,COSMETICS,National,MAKEUP AND TREATMENT
7100347,1871,CNTRL/STORE SUP,National,COUPON/MISC ITEMS
7100964,5758,MEAT-PCKGD,National,HEAT/SERVE
7100965,5758,MEAT-PCKGD,National,HEAT/SERVE
7100966,5758,MEAT-PCKGD,National,HEAT/SERVE
7100967,5758,MEAT-PCKGD,National,HEAT/SERVE
7102714,5885,PRODUCE,National,ORGANICS FRUIT & VEGETABLES
7103478,2193,GROCERY,National,ICE CREAM/MILK/SHERBTS
7104690,2292,GROCERY,National,WATER - CARBONATED/FLVRD DRINK
7104691,2292,GROCERY,National,WATER - CARBONATED/FLVRD DRINK
7104740,6029,NUTRITION,National,BEVERAGE
7105596,6082,PRODUCE,National,BERRIES
7106050,6132,PRODUCE,National,ORGANICS FRUIT & VEGETABLES
7107368,2468,GROCERY,National,MISC WINE
7108147,2572,NUTRITION,National,REFRIGERATED
7109214,2,DRUG GM,National,COUPON/MISC ITEMS
7109775,1225,GROCERY,National,REFRGRATD DOUGH PRODUCTS
7110295,69,DELI,Private,SALADS/DIPS
7110296,69,DELI,Private,SALADS/DIPS
7110297,69,DELI,Private,SALADS/DIPS
7110299,69,DELI,Private,SALADS/DIPS
7110357,69,DRUG GM,Private,COLD AND FLU
7110465,69,DRUG GM,Private,ANALGESICS
7110467,69,DRUG GM,Private,ANALGESICS
7110471,69,DRUG GM,Private,ANALGESICS
7110473,69,DRUG GM,Private,ANALGESICS
7111412,3992,MEAT,National,CHICKEN
7111701,4761,MEAT,National,PORK
7111779,5032,DRUG GM,National,ANALGESICS
7111837,4764,MEAT,National,PORK
7111868,4947,DRUG GM,National,ORAL HYGIENE PRODUCTS
7111937,673,PRODUCE,National,TOMATOES
7111949,693,DRUG GM,National,CANDY - CHECKLANE
7112044,654,GROCERY,National,BAG SNACKS
7113135,872,DRUG GM,National,CANDY - PACKAGED
7113215,961,PASTRY,Private,CAKES
7113232,961,PASTRY,Private,CAKES
7113784,1208,GROCERY,National,SOFT DRINKS
7115273,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY
7115368,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY
7115533,1656,NUTRITION,National,REFRIGERATED
7115539,1660,DRUG GM,National,MAGAZINE
7115603,1579,DRUG GM,National,MAGAZINE
7115628,1656,NUTRITION,National,REFRIGERATED
7115633,1658,GROCERY,National,SALD DRSNG/SNDWCH SPRD
7116308,5740,DELI,National,CHEESES
7116387,1968,DRUG GM,National,MAGAZINE
7116789,5855,NUTRITION,National,FROZEN
7116808,5855,NUTRITION,National,REFRIGERATED
7117480,2289,DRUG GM,National,CANDY - PACKAGED
7117531,2338,GROCERY,National,BEERS/ALES
7117655,2338,GROCERY,National,BEERS/ALES
7118147,26,DRUG GM,National,DIETARY AID PRODUCTS
7118220,2472,GROCERY,National,DOMESTIC WINE
7118963,2685,DRUG GM,National,ANALGESICS
7119116,69,DELI,Private,SALADS/DIPS
7119117,69,DELI,Private,SALADS/DIPS
7119549,69,GROCERY,Private,BAG SNACKS
7119555,69,DRUG GM,Private,ANALGESICS
7119569,69,DELI,Private,SALADS/DIPS
7119658,4662,MEAT-PCKGD,National,DINNER SAUSAGE
7119702,4951,DRUG GM,National,ANALGESICS
7119881,662,NUTRITION,National,SNKS/CKYS/CRKR/CNDY
7119938,751,DRUG GM,National,FEMININE HYGIENE
7120291,552,DRUG GM,National,COLD AND FLU
7120319,4758,MEAT,National,PORK
7120483,5033,DRUG GM,National,ANALGESICS
7120517,720,GROCERY,National,DISHWASH DETERGENTS
7121004,1161,MEAT-PCKGD,National,MEAT - MISC
7121068,1276,GROCERY,National,BEANS - CANNED GLASS & MW
7121459,5221,GROCERY,National,BEERS/ALES
7121635,1276,GROCERY,National,BEANS - CANNED GLASS & MW
7121636,1276,GROCERY,National,BEANS - CANNED GLASS & MW
7122197,1645,GROCERY,National,DRY BN/VEG/POTATO/RICE
7122384,1733,GROCERY,National,BAKED SWEET GOODS
7122492,2,PRODUCE,National,MISCELLANEOUS(CORP USE ONLY)
7122603,5680,COSMETICS,National,MAKEUP AND TREATMENT
7122995,2002,DRUG GM,National,MAGAZINE
7123149,1856,DRUG GM,National,PLASTIC HOUSEWARES
7123194,1922,DRUG GM,National,TOYS AND GAMES
7123596,5855,NUTRITION,National,CEREAL/BREAKFAST
7123871,2355,GROCERY,National,DOMESTIC WINE
7124301,2376,SEAFOOD-PCKGD,National,FROZEN - BOXED(GROCERY)
7124838,2547,GROCERY,National,DOMESTIC WINE
7124963,2700,DRUG GM,National,FILM AND CAMERA PRODUCTS
7125281,69,GROCERY,Private,BAG SNACKS
7125374,69,GROCERY,Private,BAG SNACKS
7125398,69,DELI,Private,SALADS/DIPS
7125717,3159,FLORAL,National,FLORAL-FOLIAGE PLANTS
7125846,3465,MEAT,National,PORK
7125908,468,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES
7126079,539,DRUG GM,National,CIGARETTES
7126137,4947,DRUG GM,National,ORAL HYGIENE PRODUCTS
7126389,794,GROCERY,National,FRZN BREAKFAST FOODS
7126663,857,DRUG GM,National,CANDY - CHECKLANE
7127001,1094,MEAT-PCKGD,National,LUNCHMEAT
7127193,1208,GROCERY,National,ISOTONIC DRINKS
7127194,1208,GROCERY,National,ISOTONIC DRINKS
7127254,1278,GROCERY,National,SPICES & EXTRACTS
7127338,1138,MEAT-PCKGD,National,LUNCHMEAT
7127373,1208,GROCERY,National,ISOTONIC DRINKS
7127587,1286,COSMETICS,National,BATH
7128018,5324,PASTRY,National,ROLLS
7128086,5457,DRUG GM,National,GLASSWARE & DINNERWARE
7128293,1578,DRUG GM,National,MAGAZINE
7128296,1578,DRUG GM,National,MAGAZINE
7128331,1660,DRUG GM,National,MAGAZINE
7128409,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY
7128517,1733,GROCERY,National,BAKED SWEET GOODS
7128526,1750,DRUG GM,National,HAND/BODY/FACIAL PRODUCTS
7128527,1750,DRUG GM,National,HAND/BODY/FACIAL PRODUCTS
7128608,1591,DELI,National,CHEESES
7128825,5595,SPIRITS,National,LIQUOR
7128829,1750,DRUG GM,National,HAND/BODY/FACIAL PRODUCTS
7129062,1918,MISC. TRANS.,National,NO COMMODITY DESCRIPTION
7129072,5744,GROCERY,National,SOFT DRINKS
7129172,5855,NUTRITION,National,CEREAL/BREAKFAST
7129281,2032,COSMETICS,National,BATH
7129338,5855,NUTRITION,National,CEREAL/BREAKFAST
7130264,26,DRUG GM,National,DIETARY AID PRODUCTS
7130319,2472,GROCERY,National,DOMESTIC WINE
7130431,26,DRUG GM,National,DIETARY AID PRODUCTS
7130437,26,DRUG GM,National,DIETARY AID PRODUCTS
7130439,26,DRUG GM,National,DIETARY AID PRODUCTS
7130487,2529,DRUG GM,National,SPRING/SUMMER SEASONAL
7130924,69,DELI,Private,CHEESES
7130936,69,GROCERY,Private,CONVENIENT BRKFST/WHLSM SNACKS
7130939,69,PASTRY,Private,CAKES
7130940,69,PASTRY,Private,CAKES
7130941,69,PASTRY,Private,CAKES
7130943,69,PASTRY,Private,CAKES
7131260,539,DRUG GM,National,CIGARETTES
7131304,3433,MEAT,National,BEEF
7131408,584,NUTRITION,National,CHIPS&SNACKS
7131417,584,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS
7131484,5071,DRUG GM,National,FEMININE HYGIENE
7131489,539,DRUG GM,National,CIGARETTES
7131491,539,DRUG GM,National,CIGARETTES
7131599,5072,COSMETICS,National,BATH
7132145,1292,DRUG GM,National,HAND/BODY/FACIAL PRODUCTS
7132216,1286,COSMETICS,National,BATH
7132217,1286,COSMETICS,National,BATH
7132320,5252,MEAT,National,BEEF
7132321,5252,MEAT,National,BEEF
7132324,5264,DRUG GM,National,SPRING/SUMMER SEASONAL
7132732,1628,DRUG GM,National,HAND/BODY/FACIAL PRODUCTS
7132800,1750,DRUG GM,National,HAND/BODY/FACIAL PRODUCTS
7132931,5643,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES
7133107,2032,COSMETICS,National,BATH
7133174,2083,MEAT-PCKGD,National,FROZEN MEAT
7133226,2134,DRUG GM,National,BOOKSTORE
7133235,2146,COSMETICS,National,BATH
7133247,2202,PRODUCE,National,PROCESSED
7133248,2202,PRODUCE,National,PROCESSED
7133254,5942,GROCERY,National,BAG SNACKS
7133258,2083,MEAT-PCKGD,National,FROZEN MEAT
7133306,2138,HOUSEWARES,National,UNKNOWN
7133532,6081,MEAT-PCKGD,National,FROZEN MEAT
7133533,6081,MEAT-PCKGD,National,FROZEN MEAT
7133680,26,DRUG GM,National,DIETARY AID PRODUCTS
7133811,6203,DRUG GM,National,HAND/BODY/FACIAL PRODUCTS
7134489,1192,FLORAL,National,FLORAL BALLOONS
7134923,69,GROCERY,Private,BAKED SWEET GOODS
7134967,69,PASTRY,Private,CAKES
7135183,3433,MEAT,National,BEEF
7135370,4993,DRUG GM,National,HAND/BODY/FACIAL PRODUCTS
7135495,798,GROCERY,National,DOG FOODS
7135749,981,COSMETICS,National,BATH
7135976,1286,COSMETICS,National,BATH
7135983,1292,DRUG GM,National,HAND/BODY/FACIAL PRODUCTS
7136033,5123,COSMETICS,National,BATH
7136626,1842,GROCERY,National,SNACK NUTS
7137147,6082,PRODUCE,National,BERRIES
7137586,69,GROCERY,Private,CONVENIENT BRKFST/WHLSM SNACKS
7137588,69,PASTRY,Private,CAKES
7137678,69,DRUG GM,Private,HAND/BODY/FACIAL PRODUCTS
7137686,69,GROCERY,Private,ICE CREAM/MILK/SHERBTS
7137701,69,PASTRY,Private,CAKES
7137706,70,DRUG GM,National,HAND/BODY/FACIAL PRODUCTS
7138001,539,DRUG GM,National,CIGARETTES
7138116,727,DRUG GM,National,TOYS AND GAMES
7138186,654,GROCERY,National,BAG SNACKS
7138232,764,DRUG GM,National,SOAP - LIQUID & BAR
7138249,764,DRUG GM,National,SOAP - LIQUID & BAR
7138353,5071,DRUG GM,National,FEMININE HYGIENE
7138354,5071,DRUG GM,National,FEMININE HYGIENE
7138527,1094,MEAT-PCKGD,National,LUNCHMEAT
7138817,1230,MEAT-PCKGD,National,LUNCHMEAT
7138860,1286,COSMETICS,National,BATH
7139506,1628,DRUG GM,National,HAND/BODY/FACIAL PRODUCTS
7139529,5550,GROCERY,National,CONDIMENTS/SAUCES
7139599,5717,COSMETICS,National,BATH
7140080,2281,GROCERY,National,DOG FOODS
7140166,2158,COSMETICS,National,BATH
7140167,2158,COSMETICS,National,BATH
7140621,2468,GROCERY,National,MISC WINE
7140623,2475,GROCERY,National,BAKED SWEET GOODS
7140854,121,GROCERY,National,FD WRAPS/BAGS/TRSH BG
7140943,1251,GROCERY,National,DINNER MXS:DRY
7141058,608,GROCERY,National,FRZN MEAT/MEAT DINNERS
7141059,608,GROCERY,National,FRZN MEAT/MEAT DINNERS
7142535,69,DRUG GM,Private,SHAVING CARE PRODUCTS
7142552,69,GROCERY,Private,ICE CREAM/MILK/SHERBTS
7142556,69,GROCERY,Private,ICE CREAM/MILK/SHERBTS
7142762,368,COSMETICS,National,BATH
